mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,zcr,rms,spec_cent,spec_bw,rolloff,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,fileName,label
-279.2968444824219,68.78694152832031,-22.630428314208984,3.712721824645996,-16.830791473388672,-11.489850044250488,-7.317659378051758,-3.960648775100708,-7.6569390296936035,-0.7166971564292908,-8.438353538513184,-1.0908416509628296,-11.012290954589844,-5.9678425788879395,-8.825998306274414,-10.249517440795898,-8.79965877532959,-3.3982276916503906,-11.588920593261719,-7.515782833099365,0.12364844656322506,0.05555310100317001,2475.3009100561626,2318.735678233145,4811.172067593532,0.6123964786529541,0.5410822033882141,0.6065940856933594,0.636490523815155,0.533169686794281,0.5447885394096375,0.5486347675323486,0.5597929358482361,0.5748051404953003,0.5752265453338623,0.5807185173034668,0.606468915939331,biden-to-taylor_clip_47_vtlp.wav,1
-238.47128295898438,45.6320915222168,-4.240305423736572,15.279269218444824,-18.61087417602539,-12.837717056274414,-9.993380546569824,-13.13459587097168,-16.24974250793457,-3.366835117340088,-14.311488151550293,-1.7960737943649292,-12.929277420043945,-7.5230841636657715,-8.074103355407715,-12.525798797607422,-12.175293922424316,-7.225441932678223,-13.871254920959473,-6.709975719451904,0.1645621102813225,0.08228173106908798,2975.813276245652,2452.444320295442,5391.044740610499,0.6148432493209839,0.6026750802993774,0.5365546941757202,0.523280680179596,0.5132926106452942,0.5100106000900269,0.49707257747650146,0.504579484462738,0.5348619222640991,0.5046892166137695,0.5148974657058716,0.5979645252227783,biden-to-taylor_clip_48_vtlp.wav,1
-266.6239013671875,40.38559341430664,1.4305773973464966,20.40350341796875,-14.9265718460083,-9.43800163269043,-9.555131912231445,-8.149514198303223,-14.392416954040527,-3.8752002716064453,-12.379135131835938,-1.3845235109329224,-13.12674331665039,-7.625903606414795,-9.055187225341797,-13.718916893005371,-11.372587203979492,-5.408625602722168,-11.858548164367676,-4.3118815422058105,0.1765901428364269,0.07271672040224075,3157.262428325714,2490.806603543869,5777.293449100928,0.6668859720230103,0.654827356338501,0.5730955004692078,0.5141691565513611,0.5235246419906616,0.5092039108276367,0.5017786026000977,0.5592949390411377,0.5808886885643005,0.5480798482894897,0.5313171148300171,0.5837278366088867,biden-to-taylor_clip_49_vtlp.wav,1
-239.09596252441406,54.784690856933594,-18.824174880981445,8.555493354797363,-20.003021240234375,-17.259103775024414,-4.763881683349609,-2.226583957672119,-12.453951835632324,-3.63344144821167,-13.597926139831543,-2.288257360458374,-8.054762840270996,-4.869465351104736,-8.669290542602539,-11.528705596923828,-9.335470199584961,-5.946096897125244,-13.023847579956055,-6.20955228805542,0.14437604227088166,0.08228757232427597,2767.3316991581187,2315.652555039591,4998.975572342662,0.613334059715271,0.6252281665802002,0.6672401428222656,0.6261183619499207,0.4962467551231384,0.43321338295936584,0.457234263420105,0.4815870523452759,0.5260521173477173,0.5594584941864014,0.5129156708717346,0.5456634163856506,biden-to-taylor_clip_5_vtlp.wav,1
-247.9782257080078,62.46767044067383,-24.14476776123047,6.624512672424316,-16.34821891784668,-13.85976791381836,-10.602540969848633,-6.555606365203857,-7.602025508880615,-0.8237337470054626,-12.439794540405273,-0.8077867031097412,-12.997942924499512,-8.68269157409668,-10.04867172241211,-12.848891258239746,-9.546852111816406,-5.000875949859619,-12.64530086517334,-6.774101257324219,0.1295622009135731,0.06914480775594711,2549.509179086804,2320.4190910996454,4750.644282011311,0.5862156748771667,0.5478363633155823,0.5062558054924011,0.568157970905304,0.540692925453186,0.4794277846813202,0.48503005504608154,0.4814310669898987,0.5683588981628418,0.540969967842102,0.5185625553131104,0.5714707970619202,biden-to-taylor_clip_50_vtlp.wav,1
-236.15892028808594,56.111167907714844,-27.547256469726562,4.836411952972412,-21.19351577758789,-13.626476287841797,-4.481845855712891,-3.691988229751587,-10.693653106689453,-1.7106413841247559,-11.305268287658691,-1.0079981088638306,-11.02631950378418,-9.04014778137207,-10.812901496887207,-11.0906982421875,-9.330876350402832,-3.9852454662323,-12.119406700134277,-6.452075004577637,0.1475753607163573,0.07171665877103806,2703.3151525810563,2235.285510991377,4817.292293539733,0.6138784289360046,0.5973230600357056,0.6028068661689758,0.6048394441604614,0.5614534616470337,0.5445656180381775,0.5711524486541748,0.5949532985687256,0.5625895261764526,0.5592923760414124,0.6329342126846313,0.6084470152854919,biden-to-taylor_clip_51_vtlp.wav,1
-338.85400390625,53.081119537353516,-4.030902862548828,11.635727882385254,-3.3377816677093506,-5.216375350952148,-8.153667449951172,-7.152100086212158,-4.717531204223633,0.16439571976661682,-8.483552932739258,-1.1143399477005005,-9.549981117248535,-6.201171398162842,-7.574195861816406,-10.796995162963867,-9.683063507080078,-5.673471927642822,-10.99954891204834,-6.789045333862305,0.15579683874709976,0.050937678664922714,2900.9339439612754,2583.843356569542,5779.117026627755,0.6587799787521362,0.6661174893379211,0.7033924460411072,0.7531921863555908,0.6990477442741394,0.6010246276855469,0.602199137210846,0.5820757746696472,0.5928433537483215,0.6455345749855042,0.6740865707397461,0.6478697061538696,biden-to-taylor_clip_52_vtlp.wav,1
-329.6913146972656,73.6409683227539,-15.887996673583984,1.01668119430542,-7.805441856384277,-5.414794445037842,-7.25007963180542,-4.882858753204346,-5.209477424621582,1.6455155611038208,-8.021539688110352,-0.933300256729126,-9.942985534667969,-6.629878997802734,-8.675806045532227,-8.371170043945312,-9.656098365783691,-4.95470666885376,-9.143704414367676,-4.751097679138184,0.13588040168213458,0.04425662010908127,2596.6815091674243,2379.7590139099866,5002.772610480713,0.6428973078727722,0.6374785304069519,0.5797320008277893,0.6340585350990295,0.6410593390464783,0.6247889399528503,0.6619169116020203,0.6393601894378662,0.676882266998291,0.6245045065879822,0.625764012336731,0.6681244969367981,biden-to-taylor_clip_53_vtlp.wav,1
-292.64544677734375,59.5478630065918,-13.49735164642334,6.423035621643066,-13.218175888061523,-12.697538375854492,-9.668288230895996,-9.32677173614502,-10.840242385864258,0.21675410866737366,-8.55020809173584,0.5088604092597961,-9.655004501342773,-6.134482383728027,-8.390334129333496,-13.155799865722656,-10.198555946350098,-6.116656303405762,-12.332742691040039,-6.092090129852295,0.14821205227668213,0.06282984465360641,2721.86860012996,2412.26506046425,5129.748563478828,0.6550798416137695,0.5696691274642944,0.5401596426963806,0.6053652763366699,0.6113575100898743,0.5068201422691345,0.5342438220977783,0.5749654769897461,0.544969916343689,0.5715795755386353,0.5699801445007324,0.6041925549507141,biden-to-taylor_clip_54_vtlp.wav,1
-355.6463928222656,65.33374786376953,1.7533552646636963,9.383977890014648,4.5137553215026855,-1.808946132659912,-9.151394844055176,-6.192288875579834,-4.441861152648926,-0.9089188575744629,-10.852298736572266,-3.943195104598999,-10.909829139709473,-6.9223222732543945,-7.9431633949279785,-12.140908241271973,-10.150875091552734,-7.719885349273682,-12.818674087524414,-7.642475605010986,0.1025413283062645,0.04559699818491936,2524.8986214605084,2528.0071428924866,5146.210722248405,0.631477952003479,0.6540331244468689,0.6677075624465942,0.6650047302246094,0.6194893717765808,0.6087532043457031,0.6352410316467285,0.6523990035057068,0.6530799865722656,0.6440581679344177,0.6302183866500854,0.6337248682975769,biden-to-taylor_clip_55_vtlp.wav,1
-210.3572540283203,76.6683578491211,-47.94049835205078,-4.421871662139893,-24.177759170532227,-19.952787399291992,-4.968986988067627,-3.4399492740631104,-10.467267990112305,0.2505890130996704,-12.428756713867188,-4.74785041809082,-8.440388679504395,-5.736406326293945,-11.338078498840332,-8.157695770263672,-8.081894874572754,-4.5868425369262695,-9.028861045837402,-5.031660556793213,0.1383875163138051,0.06159660592675209,2360.047272776238,2065.6017283011874,4066.253138141676,0.6392788887023926,0.5872113704681396,0.6395230889320374,0.7062953114509583,0.553589940071106,0.5374130606651306,0.5649163126945496,0.62650066614151,0.7084620594978333,0.6438505053520203,0.6132445931434631,0.7037740349769592,biden-to-taylor_clip_56_vtlp.wav,1
-262.531494140625,27.456411361694336,-0.8696624040603638,23.356243133544922,-10.824578285217285,-9.884130477905273,-13.673925399780273,-8.911433219909668,-14.85566234588623,-2.3138227462768555,-12.297686576843262,-1.2747737169265747,-10.888659477233887,-6.539712429046631,-7.401575565338135,-11.693822860717773,-10.80190372467041,-6.202263832092285,-13.520547866821289,-4.864614486694336,0.2086909530887471,0.07849659025669098,3359.946628183287,2400.1505569047517,5853.683861115139,0.6033934950828552,0.5341222286224365,0.529574453830719,0.5955886244773865,0.6216543316841125,0.5234658718109131,0.5016270279884338,0.5481702089309692,0.5660833120346069,0.5632378458976746,0.5847505927085876,0.6059197783470154,biden-to-taylor_clip_57_vtlp.wav,1
-263.7325439453125,55.396244049072266,-23.72767448425293,10.845675468444824,-12.210176467895508,-15.150120735168457,-7.326549530029297,-5.8169026374816895,-9.94510269165039,1.311265468597412,-10.026745796203613,0.21289320290088654,-11.866408348083496,-7.4689040184021,-6.87768030166626,-12.294622421264648,-9.715733528137207,-5.843894004821777,-11.2520751953125,-5.942959308624268,0.14702930140661252,0.07373327761888504,2720.7518021602837,2336.204390469254,4969.623468314965,0.581656813621521,0.5674663186073303,0.6191195249557495,0.5983526110649109,0.5164911150932312,0.521882176399231,0.5552284717559814,0.5572864413261414,0.5563842058181763,0.5080661773681641,0.5283432602882385,0.622975766658783,biden-to-taylor_clip_58_vtlp.wav,1
-280.0367126464844,47.34834671020508,-3.2863497734069824,16.38094139099121,-12.435410499572754,-9.610555648803711,-9.088953018188477,-8.446651458740234,-10.660959243774414,-1.4910446405410767,-12.028761863708496,-1.2770981788635254,-12.179413795471191,-5.896517276763916,-8.117566108703613,-11.449085235595703,-10.249781608581543,-5.434659957885742,-14.452662467956543,-7.942268371582031,0.16430607417343387,0.07291122525930405,2989.81922208891,2507.3191306798944,5611.447816215922,0.6450079679489136,0.625419557094574,0.5816712379455566,0.5693238377571106,0.5463792681694031,0.5043084025382996,0.5243918299674988,0.5361694693565369,0.5731024742126465,0.5915185213088989,0.5606197118759155,0.6168480515480042,biden-to-taylor_clip_59_vtlp.wav,1
-233.44137573242188,73.78936004638672,-36.93498992919922,-3.0377042293548584,-20.674903869628906,-12.21862506866455,-8.015434265136719,-2.701085090637207,-6.981770992279053,3.741797685623169,-7.957376956939697,-3.164794445037842,-8.02983570098877,-2.7708117961883545,-6.810751914978027,-5.672358512878418,-7.137153148651123,-3.9046075344085693,-10.391820907592773,-4.421411514282227,0.13295751160092809,0.06024361401796341,2464.09914317469,2137.15186548726,4394.497092970562,0.6721319556236267,0.6210413575172424,0.47569629549980164,0.55893874168396,0.5453788638114929,0.49618110060691833,0.5513258576393127,0.58657306432724,0.6412690281867981,0.6835363507270813,0.5402347445487976,0.6077896952629089,biden-to-taylor_clip_6_vtlp.wav,1
-237.68206787109375,56.4156494140625,-14.300846099853516,9.669326782226562,-19.32425880432129,-15.346535682678223,-8.237318992614746,-8.35623836517334,-14.236540794372559,-4.641653537750244,-15.45712661743164,1.3580721616744995,-9.577818870544434,-8.050661087036133,-9.171597480773926,-13.846756935119629,-11.855156898498535,-6.596622943878174,-13.358960151672363,-7.011038780212402,0.13727387253480278,0.08945001661777496,2645.422228287228,2329.069082586683,4863.506244562065,0.6280234456062317,0.6393839120864868,0.5824929475784302,0.47274574637413025,0.4368087649345398,0.4288620352745056,0.45325949788093567,0.49241334199905396,0.49355119466781616,0.4706496298313141,0.49963828921318054,0.5798233151435852,biden-to-taylor_clip_7_vtlp.wav,1
-248.2978515625,79.53736114501953,-41.468143463134766,-9.827117919921875,-23.647010803222656,-12.1964111328125,-2.8577935695648193,-0.8409058451652527,-8.505413055419922,2.2968413829803467,-11.210965156555176,-1.8607404232025146,-5.982183456420898,-3.721400499343872,-8.743331909179688,-9.106552124023438,-7.908583641052246,-3.1560049057006836,-9.977498054504395,-3.4552223682403564,0.13117205626450115,0.0490376353263855,2336.0869939496765,2082.6280601239505,4140.969855713457,0.6768977046012878,0.6491055488586426,0.5606222748756409,0.5911218523979187,0.6629391312599182,0.5987685918807983,0.6057502627372742,0.6049036383628845,0.6515004634857178,0.6290509104728699,0.6421549320220947,0.680006206035614,biden-to-taylor_clip_8_vtlp.wav,1
-262.092529296875,48.18507385253906,-13.064690589904785,4.929764747619629,-15.540824890136719,-6.8124918937683105,-8.265741348266602,-3.23262619972229,-11.26816463470459,-2.434781312942505,-11.01807689666748,-3.7217304706573486,-11.75197696685791,-6.37754487991333,-7.307738304138184,-11.718868255615234,-10.301263809204102,-4.7801103591918945,-12.147661209106445,-4.020697116851807,0.16691061847447797,0.0697031021118164,2980.4579339195916,2353.093061882163,5349.052496465342,0.6249051690101624,0.6287040114402771,0.6172885894775391,0.5903046727180481,0.5495204925537109,0.5805838108062744,0.5792623162269592,0.5918022990226746,0.602802574634552,0.5607696771621704,0.5344283580780029,0.5800833702087402,biden-to-taylor_clip_9_vtlp.wav,1
-235.28233337402344,100.00703430175781,-46.413970947265625,-21.827259063720703,-14.914196014404297,-18.348777770996094,-13.194807052612305,-1.1834933757781982,-4.544294357299805,-5.829864501953125,-1.3727633953094482,-9.46249771118164,-2.2617580890655518,-2.409464120864868,-9.724102973937988,-0.7614728808403015,-10.257452011108398,-1.8798907995224,-5.852955341339111,-3.9454116821289062,0.1079260168938515,0.05950906500220299,1997.2463443072847,1928.83591471648,3310.317801986659,0.6625029444694519,0.5665428042411804,0.5185447335243225,0.5757832527160645,0.5983599424362183,0.5836403369903564,0.6131272315979004,0.65523761510849,0.6335615515708923,0.6164059638977051,0.6250786185264587,0.6550372838973999,biden-to-Trump_clip_0_vtlp.wav,1
-232.63275146484375,94.10261535644531,-44.05927276611328,-11.554595947265625,-10.791390419006348,-11.458311080932617,-11.316415786743164,-6.392127990722656,-12.827342987060547,-9.029340744018555,2.274765729904175,-10.485247611999512,-3.5564231872558594,-4.619553089141846,-7.714341640472412,-1.8080400228500366,-10.234216690063477,-1.5898058414459229,-6.888722896575928,-8.540802955627441,0.10568740030452436,0.05691938102245331,2068.636917774722,2018.5762212554278,3571.114368837007,0.5244928598403931,0.47508689761161804,0.5143471360206604,0.5976306796073914,0.5826108455657959,0.6198737025260925,0.5975228548049927,0.5610769987106323,0.5811614394187927,0.5878900289535522,0.614300012588501,0.6343627572059631,biden-to-Trump_clip_1_vtlp.wav,1
-265.7351989746094,83.88790893554688,-33.48424530029297,-9.601836204528809,-19.30294418334961,-14.03159236907959,-8.256577491760254,-2.1273226737976074,-11.564122200012207,-9.281064987182617,0.08987660706043243,-9.587347030639648,-0.21342000365257263,-3.7634682655334473,-9.08491039276123,0.25356870889663696,-8.702873229980469,-4.2759881019592285,-8.271684646606445,-5.37789249420166,0.12350230205916474,0.05099799111485481,2206.47424149272,2032.3979292976578,3850.271613525957,0.5009613633155823,0.5112952589988708,0.6372197270393372,0.6770001649856567,0.5833357572555542,0.4779292345046997,0.45528125762939453,0.49552351236343384,0.4913787841796875,0.5246999859809875,0.5498360991477966,0.5745576620101929,biden-to-Trump_clip_10_vtlp.wav,1
-335.0919494628906,102.00366973876953,-14.134984970092773,-9.948885917663574,2.12361216545105,-7.591389179229736,-8.031425476074219,-6.119626522064209,-10.48186206817627,-7.890730381011963,3.675337791442871,-10.138130187988281,-6.02927303314209,-2.370107412338257,-4.514400482177734,0.21881425380706787,-9.204914093017578,-4.125821590423584,-4.7927703857421875,-6.078022003173828,0.09233953560034802,0.04147085174918175,1863.9454188876582,2051.467472180863,3285.1124632939386,0.5349982976913452,0.48233920335769653,0.5401709675788879,0.5881803035736084,0.5987274050712585,0.562626302242279,0.5963441133499146,0.664840579032898,0.547467827796936,0.5457757711410522,0.5803030729293823,0.5453040599822998,biden-to-Trump_clip_11_vtlp.wav,1
-314.27850341796875,74.86768341064453,-6.187735080718994,-1.4953471422195435,1.6476291418075562,-3.008049488067627,-10.73292064666748,-8.032217979431152,-12.560054779052734,-7.520030975341797,2.01005220413208,-8.480533599853516,-2.8609533309936523,-1.121508002281189,-3.883542060852051,0.39098963141441345,-9.937044143676758,-5.172662258148193,-10.10800838470459,-7.519197940826416,0.1268432333961717,0.05109228566288948,2336.1679349735273,2183.067964775077,4171.695888014791,0.5697987079620361,0.5615506172180176,0.5824510455131531,0.6094840168952942,0.5731055736541748,0.5670585632324219,0.5504423975944519,0.5402811765670776,0.5849289894104004,0.645058274269104,0.6328954696655273,0.5884904861450195,biden-to-Trump_clip_12_vtlp.wav,1
-288.19677734375,100.15726470947266,-25.523775100708008,-8.176122665405273,-7.272937774658203,-9.239795684814453,-10.726693153381348,-6.201218128204346,-10.551301956176758,-4.735931396484375,2.2621779441833496,-9.786603927612305,-5.881534576416016,-1.4807225465774536,-3.4786500930786133,-2.7661807537078857,-9.779123306274414,-4.424145698547363,-10.440439224243164,-7.887892246246338,0.09175835629350348,0.04962410405278206,1906.5290300608224,1997.0705365174545,3330.077388612964,0.542384684085846,0.507222056388855,0.49865686893463135,0.5248112082481384,0.5287156701087952,0.5664533972740173,0.5146770477294922,0.5354563593864441,0.6009609699249268,0.5827068090438843,0.5459772348403931,0.5696156620979309,biden-to-Trump_clip_13_vtlp.wav,1
-275.4238586425781,88.73441314697266,-20.482948303222656,-6.7846360206604,0.9396505355834961,-9.021221160888672,-13.614998817443848,-7.772592544555664,-15.020011901855469,-12.146366119384766,2.2574398517608643,-12.65162181854248,-5.96802282333374,-2.779918909072876,-5.49977970123291,-2.19553542137146,-13.032232284545898,-5.019230842590332,-9.787530899047852,-9.305278778076172,0.09230214979698376,0.05828049033880234,2045.9693158501934,2166.3211448325833,3645.281515099333,0.5158613324165344,0.5484475493431091,0.5558186769485474,0.5643023252487183,0.5137205123901367,0.5272223949432373,0.5279204845428467,0.45088914036750793,0.5148249268531799,0.5323432087898254,0.5254173278808594,0.5274162292480469,biden-to-Trump_clip_14_vtlp.wav,1
-310.0667419433594,78.3467025756836,-4.628145694732666,0.6956728100776672,2.976574420928955,-7.3998026847839355,-13.087210655212402,-9.3490629196167,-10.194936752319336,-8.24566650390625,1.5990170240402222,-11.342838287353516,-5.056498050689697,-1.6502962112426758,-3.883183240890503,-2.22707200050354,-11.04312515258789,-3.8413608074188232,-11.320138931274414,-10.145088195800781,0.10578482997389792,0.049153946340084076,2256.684426403386,2306.1044231027076,4149.5881330662705,0.5689818859100342,0.5434504747390747,0.51774662733078,0.511734127998352,0.5348692536354065,0.5526434183120728,0.5198698043823242,0.562544047832489,0.5791292190551758,0.5812790989875793,0.5909522175788879,0.5574648380279541,biden-to-Trump_clip_15_vtlp.wav,1
-308.9546203613281,97.50570678710938,-28.47701072692871,-10.683653831481934,-5.339629650115967,-7.223508834838867,-6.742609977722168,-4.147016525268555,-10.24185562133789,-3.7270853519439697,1.9270118474960327,-8.983152389526367,-3.24918270111084,-1.4470314979553223,-3.299028158187866,-0.9246700406074524,-7.902098655700684,-4.296388626098633,-8.749835014343262,-6.471513271331787,0.09751010549593968,0.04031906649470329,1963.3842422953628,2056.0818702071497,3573.337634588892,0.6136900186538696,0.5849525332450867,0.5656311511993408,0.5682013034820557,0.5294728875160217,0.5442690253257751,0.5623456835746765,0.5950362682342529,0.6311836838722229,0.6010730266571045,0.5939497351646423,0.6248332262039185,biden-to-Trump_clip_16_vtlp.wav,1
-283.05413818359375,87.0676498413086,-20.549964904785156,-7.399065017700195,-5.413564205169678,-11.317428588867188,-12.986655235290527,-6.123659610748291,-14.55457878112793,-6.301969528198242,1.8308827877044678,-10.843908309936523,-1.9160796403884888,-0.9002169966697693,-3.568891763687134,-0.8465782999992371,-9.502107620239258,-4.464221954345703,-11.108566284179688,-8.041653633117676,0.11652022005510441,0.052854057401418686,2163.059090676352,2158.1448056805184,3770.5587931409514,0.5581163167953491,0.48993924260139465,0.4772282838821411,0.5313084721565247,0.49741461873054504,0.5064398646354675,0.47688937187194824,0.5364147424697876,0.570327639579773,0.5296709537506104,0.550491988658905,0.5613696575164795,biden-to-Trump_clip_17_vtlp.wav,1
-295.4046325683594,93.0541000366211,-29.15373992919922,-8.28974437713623,-2.343817710876465,-7.500370502471924,-12.591687202453613,-7.299928188323975,-12.041300773620605,-11.472898483276367,2.2432050704956055,-10.515775680541992,-4.473364353179932,-2.3445417881011963,-6.530137538909912,-3.6426103115081787,-8.807488441467285,-4.172085762023926,-10.324713706970215,-8.885470390319824,0.10128607163573086,0.04760744795203209,2051.764796131903,2084.7327289655204,3610.6835031177493,0.5245804786682129,0.5318300127983093,0.5897794961929321,0.6787428855895996,0.521520733833313,0.5044137835502625,0.5095213651657104,0.4725821018218994,0.488686203956604,0.5119828581809998,0.6028501987457275,0.566135823726654,biden-to-Trump_clip_18_vtlp.wav,1
-282.9120788574219,75.33320617675781,-19.1072940826416,2.036362886428833,1.4077708721160889,-10.728644371032715,-11.129915237426758,-7.114840507507324,-7.136606693267822,-9.616748809814453,-0.8823167085647583,-11.502524375915527,-2.032942533493042,-1.0089324712753296,-7.7044477462768555,-2.3464858531951904,-11.288363456726074,-6.722591876983643,-10.950357437133789,-7.236978530883789,0.12582588638341066,0.04999016597867012,2424.0702661478417,2218.6982512822215,4397.145027461572,0.5719200968742371,0.6285243630409241,0.663886547088623,0.6286665797233582,0.5289437174797058,0.485300749540329,0.4800480306148529,0.48846080899238586,0.529903769493103,0.5802728533744812,0.5730544328689575,0.5497857928276062,biden-to-Trump_clip_19_vtlp.wav,1
-279.3810119628906,110.9301986694336,-33.20878601074219,-11.184029579162598,-10.833498001098633,-8.469861030578613,-6.268994331359863,-3.021691083908081,-9.084453582763672,-7.476974964141846,3.4437501430511475,-10.575423240661621,-3.870584726333618,-2.7283151149749756,-6.574271202087402,-4.461427688598633,-8.541097640991211,-1.9096100330352783,-6.943643569946289,-7.383713245391846,0.09059033316415313,0.0452437698841095,1823.9612810334877,1956.0037616506077,3221.961723734774,0.532037615776062,0.5573462247848511,0.5080917477607727,0.47320637106895447,0.5204405784606934,0.5174320340156555,0.5394308567047119,0.5106239318847656,0.5259454846382141,0.5141198039054871,0.5042448043823242,0.5658578276634216,biden-to-Trump_clip_2_vtlp.wav,1
-225.89544677734375,93.77247619628906,-45.85186004638672,-21.73639678955078,-18.65126609802246,-17.079511642456055,-12.898283004760742,-3.3027937412261963,-8.838932037353516,-7.771467208862305,0.1392636001110077,-9.86229419708252,-4.2679033279418945,-3.1666104793548584,-9.768132209777832,-2.972092628479004,-10.502337455749512,-2.594592332839966,-8.254755020141602,-4.893588066101074,0.10892863616589327,0.057750701904296875,2109.521981540207,2051.325423345537,3709.906104988399,0.5415111780166626,0.5895082950592041,0.6902005672454834,0.6254727244377136,0.523115336894989,0.5272735953330994,0.533242404460907,0.5422484874725342,0.5454758405685425,0.5873797535896301,0.5743542909622192,0.5652146935462952,biden-to-Trump_clip_20_vtlp.wav,1
-210.6686553955078,83.25835418701172,-40.27225875854492,-14.11683177947998,-20.01850700378418,-15.710710525512695,-10.933191299438477,-7.1076507568359375,-15.17971134185791,-3.1025047302246094,-1.2780166864395142,-11.840716361999512,-3.1848232746124268,0.9543490409851074,-7.2483811378479,-1.30763578414917,-7.9306206703186035,-3.6646251678466797,-7.063094615936279,-4.448086261749268,0.11966629205336426,0.06284136325120926,2221.2518992418127,2119.6748432737145,3945.097644920969,0.6304949522018433,0.5599720478057861,0.5163373947143555,0.6051288843154907,0.552664041519165,0.4828961491584778,0.5843744874000549,0.6652963757514954,0.6529672741889954,0.5922675728797913,0.6165674328804016,0.6837526559829712,biden-to-Trump_clip_21_vtlp.wav,1
-235.3734893798828,84.22197723388672,-32.341636657714844,-10.3818941116333,-16.480369567871094,-13.605942726135254,-10.974431037902832,-6.734767436981201,-12.056694984436035,-7.241781234741211,-2.2669498920440674,-10.479068756103516,-2.163841724395752,-2.1127724647521973,-7.873453617095947,-0.8245626091957092,-9.606895446777344,-5.3212690353393555,-9.70848274230957,-7.333489894866943,0.128427031975058,0.05985506996512413,2307.614201616399,2146.1165958106435,4116.51393244272,0.6175744533538818,0.5495975613594055,0.5486553311347961,0.5832181572914124,0.5576355457305908,0.4846338927745819,0.4880366027355194,0.5314334630966187,0.5501894354820251,0.6281793713569641,0.5926322340965271,0.5898898839950562,biden-to-Trump_clip_22_vtlp.wav,1
-231.66842651367188,82.57574462890625,-40.10426712036133,-15.360471725463867,-16.632896423339844,-12.499980926513672,-10.826897621154785,-3.852409839630127,-11.652579307556152,-6.905786514282227,-0.14084145426750183,-11.911701202392578,-1.0612645149230957,-2.304603338241577,-8.919013977050781,-3.863311290740967,-10.822710037231445,-3.26609468460083,-4.3683061599731445,-2.725534200668335,0.12265149180684455,0.058969706296920776,2282.797340573318,2124.9013591451894,4082.7652579393853,0.5709530115127563,0.5796916484832764,0.6269293427467346,0.5966816544532776,0.5810893177986145,0.5400004982948303,0.5635027289390564,0.5106568336486816,0.5029236674308777,0.5319448113441467,0.5571795105934143,0.5691838264465332,biden-to-Trump_clip_23_vtlp.wav,1
-250.6761474609375,90.09699249267578,-41.95071792602539,-17.82753562927246,-21.333799362182617,-15.468904495239258,-12.384163856506348,1.660884976387024,-9.74887752532959,-8.013875007629395,0.35637181997299194,-7.385600566864014,0.2608320116996765,-0.4208625257015228,-7.7456464767456055,-4.62104606628418,-8.872063636779785,-4.631568908691406,-7.8237714767456055,-0.6846593618392944,0.11396325768561485,0.05214274302124977,2129.904307776826,2027.3892932443289,3754.096634371375,0.6371818780899048,0.6324349641799927,0.5793419480323792,0.6161713004112244,0.6400264501571655,0.5863938331604004,0.5242747664451599,0.44284573197364807,0.5151077508926392,0.5300902128219604,0.5107638239860535,0.592984139919281,biden-to-Trump_clip_24_vtlp.wav,1
-298.89666748046875,75.91571044921875,-10.306449890136719,-0.1806640625,7.242365837097168,-5.807182788848877,-19.19251251220703,-12.338955879211426,-13.026413917541504,-12.168206214904785,4.646511554718018,-12.323695182800293,-3.7342419624328613,-1.475599765777588,-3.6545183658599854,0.7612141966819763,-13.097334861755371,-6.617741107940674,-11.197010040283203,-8.180243492126465,0.1136777660962877,0.05984064191579819,2323.264566496788,2284.9394450395307,4173.344601943156,0.5203886032104492,0.5968559980392456,0.5798991322517395,0.5212359428405762,0.4723423421382904,0.49485018849372864,0.48538392782211304,0.45653876662254333,0.5098543763160706,0.5069071650505066,0.5429194569587708,0.5468037128448486,biden-to-Trump_clip_25_vtlp.wav,1
-310.94287109375,99.88301086425781,-25.6990909576416,-5.184066295623779,-3.804292678833008,-11.735706329345703,-8.423803329467773,-2.0417604446411133,-8.248705863952637,-6.9923224449157715,1.9967964887619019,-9.31709098815918,-3.0907211303710938,-4.098507881164551,-5.142560958862305,-0.5204557180404663,-8.867198944091797,-5.92990255355835,-8.39437484741211,-4.99157190322876,0.08449531431264501,0.049096595495939255,1835.3636963017887,2041.9351499102736,3333.3997969837587,0.6307978630065918,0.5511480569839478,0.5086972713470459,0.4314323365688324,0.46371161937713623,0.5027561187744141,0.4997517168521881,0.5153890252113342,0.5550945401191711,0.5649669766426086,0.4846079647541046,0.5412628650665283,biden-to-Trump_clip_26_vtlp.wav,1
